Key.ctrl_l,2019-10-24 12:57:32.454566	
Key.ctrl_l,2019-10-24 12:57:33.162370	
Key.ctrl_l,2019-10-24 12:57:33.641244	
Key.ctrl_l,2019-10-24 12:57:34.091157	
Key.ctrl_l,2019-10-24 12:57:34.530108	
Key.ctrl_l,2019-10-24 12:57:35.045803	
Key.ctrl_l,2019-10-24 12:57:35.462988	
Key.ctrl_l,2019-10-24 12:57:35.866121	
Key.ctrl_l,2019-10-24 12:57:36.251162	
Key.ctrl_l,2019-10-24 12:57:36.642029	
Key.ctrl_l,2019-10-24 12:57:37.030258	
Key.ctrl_l,2019-10-24 12:57:37.414107	
Key.ctrl_l,2019-10-24 12:57:37.795798	
Key.ctrl_l,2019-10-24 12:57:38.179137	
Key.ctrl_l,2019-10-24 12:57:38.563361	
Key.ctrl_l,2019-10-24 12:57:38.952045	
Key.ctrl_l,2019-10-24 12:57:39.685781	
Key.ctrl_l,2019-10-24 12:57:40.223954	
Key.ctrl_l,2019-10-24 12:57:40.735237	
Key.ctrl_l,2019-10-24 12:57:41.207648	
Key.ctrl_l,2019-10-24 12:57:41.686041	
Key.ctrl_l,2019-10-24 12:57:42.154020	
Key.ctrl_l,2019-10-24 12:57:42.582182	
Key.ctrl_l,2019-10-24 12:57:42.974953	
Key.ctrl_l,2019-10-24 12:57:43.361464	
Key.ctrl_l,2019-10-24 12:57:43.750217	
Key.ctrl_l,2019-10-24 12:57:44.141810	
Key.ctrl_l,2019-10-24 12:57:44.528192	
Key.ctrl_l,2019-10-24 12:57:44.918576	
Key.ctrl_l,2019-10-24 12:57:45.315839	
Key.ctrl_l,2019-10-24 12:57:45.700987	
Key.ctrl_l,2019-10-24 12:57:46.087848	
Key.ctrl_l,2019-10-24 12:57:46.478455	
Key.ctrl_l,2019-10-24 12:57:46.865949	
Key.ctrl_l,2019-10-24 12:57:47.248935	
Key.ctrl_l,2019-10-24 12:57:47.634720	
Key.ctrl_l,2019-10-24 12:57:48.018729	
Key.ctrl_l,2019-10-24 12:57:48.405172	
