Key.ctrl_l,2019-10-24 13:10:03.435394	
Key.ctrl_l,2019-10-24 13:10:04.288466	
Key.ctrl_l,2019-10-24 13:10:05.191125	
<175>,2019-10-24 13:10:06.200057	
<175>,2019-10-24 13:10:06.331293	
<175>,2019-10-24 13:10:06.499173	
<175>,2019-10-24 13:10:06.606181	
Key.ctrl_l,2019-10-24 13:10:07.129526	
Key.ctrl_l,2019-10-24 13:10:08.662611	
Key.ctrl_l,2019-10-24 13:10:09.892178	
Key.ctrl_l,2019-10-24 13:10:10.461072	
Key.ctrl_l,2019-10-24 13:10:10.998864	
Key.ctrl_l,2019-10-24 13:10:11.549890	
Key.ctrl_l,2019-10-24 13:10:12.083076	
Key.ctrl_l,2019-10-24 13:10:12.582835	
Key.ctrl_l,2019-10-24 13:10:12.990706	
Key.ctrl_l,2019-10-24 13:10:13.394405	
Key.ctrl_l,2019-10-24 13:10:13.786650	
Key.ctrl_l,2019-10-24 13:10:14.177082	
Key.ctrl_l,2019-10-24 13:10:14.560298	
Key.ctrl_l,2019-10-24 13:10:14.946061	
Key.ctrl_l,2019-10-24 13:10:15.749156	
Key.ctrl_l,2019-10-24 13:10:16.410904	
Key.ctrl_l,2019-10-24 13:10:16.958185	
Key.ctrl_l,2019-10-24 13:10:17.584732	
Key.ctrl_l,2019-10-24 13:10:18.067959	
Key.ctrl_l,2019-10-24 13:10:18.547056	
Key.ctrl_l,2019-10-24 13:10:19.000511	
Key.ctrl_l,2019-10-24 13:10:19.445096	
Key.ctrl_l,2019-10-24 13:10:19.900489	
Key.ctrl_l,2019-10-24 13:10:20.286453	
Key.ctrl_l,2019-10-24 13:10:20.674937	
Key.ctrl_l,2019-10-24 13:10:21.069931	
Key.ctrl_l,2019-10-24 13:10:21.458242	
Key.ctrl_l,2019-10-24 13:10:21.842337	
Key.ctrl_l,2019-10-24 13:10:22.230549	
Key.ctrl_l,2019-10-24 13:10:22.638933	
Key.ctrl_l,2019-10-24 13:10:23.033455	
