Participant ID,
Key.ctrl_l,2019-11-04 21:02:46.426870	
Key.ctrl_l,2019-11-04 21:02:46.792053	
Key.ctrl_l,2019-11-04 21:02:47.022058	
Key.ctrl_l,2019-11-04 21:02:47.301692	
Key.ctrl_l,2019-11-04 21:02:47.591295	
Key.esc,2019-11-04 21:02:48.063139	
