Key.ctrl_l,2019-10-24 19:54:59.276256	
Key.ctrl_l,2019-10-24 19:55:00.129105	
Key.ctrl_l,2019-10-24 19:55:00.531168	
Key.ctrl_l,2019-10-24 19:55:00.921649	
Key.ctrl_l,2019-10-24 19:55:01.317172	
Key.ctrl_l,2019-10-24 19:55:01.710871	
Key.ctrl_l,2019-10-24 19:55:02.130055	
Key.ctrl_l,2019-10-24 19:55:02.515585	
Key.ctrl_l,2019-10-24 19:55:02.905108	
Key.ctrl_l,2019-10-24 19:55:03.296420	
Key.ctrl_l,2019-10-24 19:55:03.700120	
Key.ctrl_l,2019-10-24 19:55:04.119887	
Key.ctrl_l,2019-10-24 19:55:04.524330	
Key.ctrl_l,2019-10-24 19:55:04.921061	
Key.ctrl_l,2019-10-24 19:55:05.345705	
Key.ctrl_l,2019-10-24 19:55:05.740267	
Key.ctrl_l,2019-10-24 19:55:06.179505	
