Key.ctrl_l,2019-10-24 19:55:59.465568	
Key.ctrl_l,2019-10-24 19:56:00.002984	
Key.ctrl_l,2019-10-24 19:56:00.417050	
Key.ctrl_l,2019-10-24 19:56:00.802054	
Key.ctrl_l,2019-10-24 19:56:01.204883	
Key.ctrl_l,2019-10-24 19:56:01.594797	
Key.ctrl_l,2019-10-24 19:56:02.024694	
Key.ctrl_l,2019-10-24 19:56:02.418357	
Key.ctrl_l,2019-10-24 19:56:02.810604	
Key.ctrl_l,2019-10-24 19:56:03.226966	
Key.ctrl_l,2019-10-24 19:56:03.625759	
Key.ctrl_l,2019-10-24 19:56:04.053628	
Key.ctrl_l,2019-10-24 19:56:04.448448	
Key.ctrl_l,2019-10-24 19:56:04.836005	
Key.ctrl_l,2019-10-24 19:56:05.224591	
Key.ctrl_l,2019-10-24 19:56:05.618773	
Key.ctrl_l,2019-10-24 19:56:06.049181	
Key.ctrl_l,2019-10-24 19:56:06.454860	
Key.ctrl_l,2019-10-24 19:56:06.865367	
Key.ctrl_l,2019-10-24 19:56:07.269783	
Key.ctrl_l,2019-10-24 19:56:07.659228	
Key.ctrl_l,2019-10-24 19:56:08.077433	
Key.ctrl_l,2019-10-24 19:56:08.466532	
