Key.ctrl_l,2019-10-24 12:58:52.740902	
Key.ctrl_l,2019-10-24 12:58:53.270366	
Key.ctrl_l,2019-10-24 12:58:53.941463	
Key.ctrl_l,2019-10-24 12:58:54.487984	
Key.ctrl_l,2019-10-24 12:58:55.020572	
Key.ctrl_l,2019-10-24 12:58:55.420524	
Key.ctrl_l,2019-10-24 12:58:55.833477	
Key.ctrl_l,2019-10-24 12:58:56.249150	
Key.ctrl_l,2019-10-24 12:58:56.639060	
Key.ctrl_l,2019-10-24 12:58:57.028076	
Key.ctrl_l,2019-10-24 12:58:57.415052	
Key.ctrl_l,2019-10-24 12:59:00.139353	
Key.ctrl_l,2019-10-24 12:59:00.803421	
Key.ctrl_l,2019-10-24 12:59:01.259885	
Key.ctrl_l,2019-10-24 12:59:01.717611	
Key.ctrl_l,2019-10-24 12:59:02.172337	
Key.ctrl_l,2019-10-24 12:59:02.636376	
Key.ctrl_l,2019-10-24 12:59:03.146719	
Key.ctrl_l,2019-10-24 12:59:03.613608	
Key.ctrl_l,2019-10-24 12:59:04.041377	
Key.ctrl_l,2019-10-24 12:59:04.448753	
Key.ctrl_l,2019-10-24 12:59:04.845081	
Key.ctrl_l,2019-10-24 12:59:05.228315	
Key.ctrl_l,2019-10-24 12:59:05.617120	
Key.ctrl_l,2019-10-24 12:59:06.007276	
Key.ctrl_l,2019-10-24 12:59:06.397620	
Key.ctrl_l,2019-10-24 12:59:06.785595	
Key.ctrl_l,2019-10-24 12:59:07.167904	
Key.ctrl_l,2019-10-24 12:59:07.549282	
Key.ctrl_l,2019-10-24 12:59:07.944595	
Key.ctrl_l,2019-10-24 12:59:08.327088	
Key.ctrl_l,2019-10-24 12:59:08.711021	
Key.ctrl_l,2019-10-24 12:59:09.105887	
Key.ctrl_l,2019-10-24 12:59:09.495198	
Key.ctrl_l,2019-10-24 12:59:09.878422	
Key.ctrl_l,2019-10-24 12:59:10.265296	
Key.ctrl_l,2019-10-24 12:59:10.650626	
Key.ctrl_l,2019-10-24 12:59:11.036983	
Key.ctrl_l,2019-10-24 12:59:11.417216	
Key.ctrl_l,2019-10-24 12:59:11.796871	
Key.ctrl_l,2019-10-24 12:59:12.180469	
Key.ctrl_l,2019-10-24 12:59:12.569409	
Key.ctrl_l,2019-10-24 12:59:12.958286	
Key.ctrl_l,2019-10-24 12:59:13.339912	
Key.ctrl_l,2019-10-24 12:59:13.722390	
Key.ctrl_l,2019-10-24 12:59:14.108929	
Key.ctrl_l,2019-10-24 12:59:14.496177	
Key.ctrl_l,2019-10-24 12:59:14.880755	
Key.ctrl_l,2019-10-24 12:59:15.265875	
Key.ctrl_l,2019-10-24 12:59:15.651191	
Key.ctrl_l,2019-10-24 12:59:16.044377	
Key.ctrl_l,2019-10-24 12:59:16.429998	
Key.ctrl_l,2019-10-24 12:59:16.812952	
Key.ctrl_l,2019-10-24 12:59:17.197076	
Key.ctrl_l,2019-10-24 12:59:17.586088	
Key.ctrl_l,2019-10-24 12:59:17.971622	
Key.ctrl_l,2019-10-24 12:59:18.355907	
Key.ctrl_l,2019-10-24 12:59:18.744778	
Key.ctrl_l,2019-10-24 12:59:19.131125	
Key.ctrl_l,2019-10-24 12:59:19.518122	
Key.ctrl_l,2019-10-24 12:59:19.906765	
Key.ctrl_l,2019-10-24 12:59:20.292874	
Key.ctrl_l,2019-10-24 12:59:20.674608	
Key.ctrl_l,2019-10-24 12:59:21.060098	
Key.ctrl_l,2019-10-24 12:59:21.444772	
Key.ctrl_l,2019-10-24 12:59:21.829550	
Key.ctrl_l,2019-10-24 12:59:22.215836	
Key.ctrl_l,2019-10-24 12:59:22.601002	
Key.ctrl_l,2019-10-24 12:59:22.987877	
Key.ctrl_l,2019-10-24 12:59:23.373093	
Key.ctrl_l,2019-10-24 12:59:23.766187	
Key.ctrl_l,2019-10-24 12:59:24.149702	
Key.ctrl_l,2019-10-24 12:59:24.537156	
Key.ctrl_l,2019-10-24 12:59:24.926505	
