Participant ID,12
'c',2019-11-03 16:51:10.047123	
'a',2019-11-03 16:51:10.339160	
'n',2019-11-03 16:51:10.455121	
Key.space,2019-11-03 16:51:10.791124	
'a',2019-11-03 16:51:12.311126	
'n',2019-11-03 16:51:12.399144	
'y',2019-11-03 16:51:12.619123	
Key.esc,2019-11-03 16:51:13.434791	
